chromatin	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr20	8205145	8205203	59	*	chr20.698	11.073435	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	92233	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8205374	8205432	59	*	chr20.699	11.073418	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	92462	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8208983	8209292	310	*	chr20.700	29.101387	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	96071	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8238762	8238773	12	*	chr20.701	10.776109	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	125850	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8239046	8239057	12	*	chr20.702	10.776109	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	126134	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8286038	8286526	489	*	chr20.703	136.65475	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	173126	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8305980	8306044	65	*	chr20.704	11.128571	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	193068	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8306201	8306265	65	*	chr20.705	11.128571	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	193289	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8317644	8317881	238	*	chr20.706	19.408314	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	204732	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8340635	8340932	298	*	chr20.707	31.236076	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	227723	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8342002	8342239	238	*	chr20.708	19.570068	Intron (uc010zrb.1/23236, intron 2 of 27)	20	8112912	8865547	752636	1	23236	uc002wnb.4	229090	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8365172	8365262	91	*	chr20.709	11.33511	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-216119	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8365363	8365453	91	*	chr20.710	11.33511	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-215928	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8372841	8373074	234	*	chr20.711	21.210564	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-208307	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8374768	8375322	555	*	chr20.712	59.740578	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-206059	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8380523	8381120	598	*	chr20.713	106.206856	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-200261	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8385541	8386082	542	*	chr20.714	28.177933	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-195299	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8434844	8435386	543	*	chr20.715	53.93519	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-145995	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8438657	8438904	248	*	chr20.716	17.02878	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-142477	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8440120	8440195	76	*	chr20.717	11.223374	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-141186	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8440328	8440403	76	*	chr20.718	11.223374	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-140978	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8449516	8449931	416	*	chr20.719	16.4287	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-131450	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8460176	8460442	267	*	chr20.720	12.88449	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-120939	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8465688	8465936	249	*	chr20.721	16.62694	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-115445	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8471146	8471385	240	*	chr20.722	18.793337	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-109996	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8484803	8485035	233	*	chr20.723	21.242933	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-96346	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8508612	8508986	375	*	chr20.724	49.495983	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-72395	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8516238	8516507	270	*	chr20.725	12.375586	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-64874	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8522527	8522760	234	*	chr20.726	21.147028	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-58621	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8531236	8531499	264	*	chr20.727	13.33525	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-49882	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8532718	8532989	272	*	chr20.728	12.063491	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-48392	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8562174	8562408	235	*	chr20.729	21.141504	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-18973	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8567944	8568178	235	*	chr20.730	20.938189	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-13203	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8568475	8568778	304	*	chr20.731	30.17745	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	-12603	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8582094	8582556	463	*	chr20.732	110.03808	Promoter	20	8581381	8769172	187792	1	23236	uc002wnc.1	713	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8583482	8583930	449	*	chr20.733	77.72418	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	2101	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8588722	8588755	34	*	chr20.734	10.8812275	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	7341	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8588983	8589016	34	*	chr20.735	10.880503	Intron (uc010zrb.1/23236, intron 3 of 27)	20	8581381	8769172	187792	1	23236	uc002wnc.1	7602	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8679098	8679337	240	*	chr20.736	19.240198	Intron (uc010zrb.1/23236, intron 11 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	-17172	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8701663	8702162	500	*	chr20.737	68.57474	Intron (uc010zrb.1/23236, intron 14 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	5154	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8702935	8703258	324	*	chr20.738	26.781487	Exon (uc010zrb.1/23236, exon 15 of 28)	20	8696509	8769172	72664	1	23236	uc002wnd.1	6426	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8716175	8716417	243	*	chr20.739	18.160053	Intron (uc010zrb.1/23236, intron 19 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	19666	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8720930	8721389	460	*	chr20.740	60.993073	Exon (uc010zrb.1/23236, exon 22 of 28)	20	8696509	8769172	72664	1	23236	uc002wnd.1	24421	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8734037	8734278	242	*	chr20.741	18.699606	Intron (uc010zrb.1/23236, intron 23 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	37528	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8760900	8760938	39	*	chr20.742	10.92188	Intron (uc010zrb.1/23236, intron 27 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	64391	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8761153	8761191	39	*	chr20.743	10.92188	Intron (uc010zrb.1/23236, intron 27 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	64644	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8765134	8765391	258	*	chr20.744	14.48638	Intron (uc010zrb.1/23236, intron 27 of 27)	20	8696509	8769172	72664	1	23236	uc002wnd.1	68625	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8770070	8770303	234	*	chr20.745	21.183008	Exon (uc002wna.4/23236, exon 30 of 33)	20	8696509	8769172	72664	1	23236	uc002wnd.1	73561	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8771075	8771408	334	*	chr20.746	41.990086	Intron (uc002wna.4/23236, intron 31 of 32)	20	8696509	8769172	72664	1	23236	uc002wnd.1	74566	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8834430	8834737	308	*	chr20.747	29.481222	Intron (uc002wna.4/23236, intron 32 of 32)	20	8696509	8769172	72664	1	23236	uc002wnd.1	137921	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8837331	8837708	378	*	chr20.748	20.41226	Intron (uc002wna.4/23236, intron 32 of 32)	20	8696509	8769172	72664	1	23236	uc002wnd.1	140822	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8840889	8841196	308	*	chr20.749	29.4185	Intron (uc002wna.4/23236, intron 32 of 32)	20	8696509	8769172	72664	1	23236	uc002wnd.1	144380	ENSG00000182621	PLCB1	phospholipase C beta 1
chr20	8891257	8891491	235	*	chr20.750	20.368189	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-158210	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8914415	8914648	234	*	chr20.751	20.800974	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-135053	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8917355	8917434	80	*	chr20.752	11.2586155	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-132267	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8917557	8917636	80	*	chr20.753	11.2586155	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-132065	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8928124	8928364	241	*	chr20.754	18.83985	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-121337	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8931123	8931476	354	*	chr20.755	22.553452	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-118225	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8932204	8932437	234	*	chr20.756	21.210564	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-117264	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8935568	8935802	235	*	chr20.757	20.368189	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-113899	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8945403	8945658	256	*	chr20.758	15.115439	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-104043	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8953650	8953885	236	*	chr20.759	20.614609	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-95816	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8964132	8964990	859	*	chr20.760	78.22294	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-84711	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8978083	8978152	70	*	chr20.761	11.174056	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-71549	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8978298	8978367	70	*	chr20.762	11.174056	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-71334	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8979934	8980168	235	*	chr20.763	20.368189	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-69533	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	8985198	8985431	234	*	chr20.764	20.882254	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-64270	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9000540	9000782	243	*	chr20.765	20.103022	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-48919	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9001906	9002165	260	*	chr20.766	14.232232	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-47536	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9032151	9032383	233	*	chr20.767	21.190952	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-17318	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9046107	9046346	240	*	chr20.768	19.325226	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-3355	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9047091	9047575	485	*	chr20.769	12.876663	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-2126	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9048109	9048494	386	*	chr20.770	19.263035	Distal Intergenic	20	9049701	9438136	388436	1	5332	uc010gbw.1	-1207	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9048862	9049241	380	*	chr20.771	21.788033	Promoter	20	9049701	9438136	388436	1	5332	uc010gbw.1	-460	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9063175	9063257	83	*	chr20.772	11.276997	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	13474	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9063374	9063467	94	*	chr20.773	11.370521	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	13673	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9063719	9063732	14	*	chr20.774	10.781014	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	14018	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9071860	9072272	413	*	chr20.775	19.992107	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	22159	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9072847	9073122	276	*	chr20.776	12.346977	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	23146	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9084998	9085256	259	*	chr20.777	14.168544	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	35297	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9087319	9087565	247	*	chr20.778	17.197676	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	37618	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9116883	9117123	241	*	chr20.779	18.746822	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9049701	9461462	411762	1	5332	uc010gbx.3	67182	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9123867	9123901	35	*	chr20.780	10.888259	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-74136	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9124126	9124160	35	*	chr20.781	10.888259	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-73877	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9136731	9136793	63	*	chr20.782	11.114159	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-61244	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9136955	9137017	63	*	chr20.783	11.114159	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-61020	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9141337	9141460	124	*	chr20.784	11.490953	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-56577	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9141492	9141615	124	*	chr20.785	11.490953	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-56422	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9182989	9183312	324	*	chr20.786	26.731127	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-14725	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9191857	9192133	277	*	chr20.787	11.594424	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-5904	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9196257	9196561	305	*	chr20.788	29.834585	Intron (uc010gbw.1/5332, intron 1 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	-1476	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9224624	9224870	247	*	chr20.789	17.308962	Intron (uc010gbw.1/5332, intron 2 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	26587	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9229737	9229799	63	*	chr20.790	11.114159	Intron (uc010gbw.1/5332, intron 2 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	31700	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9229961	9230023	63	*	chr20.791	11.114159	Intron (uc010gbw.1/5332, intron 2 of 31)	20	9198037	9461462	263426	1	5332	uc021wal.1	31924	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9258696	9258931	236	*	chr20.792	20.397255	Intron (uc010gbw.1/5332, intron 2 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	-29516	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9263777	9264009	233	*	chr20.793	21.204731	Intron (uc010gbw.1/5332, intron 2 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	-24438	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9270891	9271138	248	*	chr20.794	16.91507	Intron (uc010gbw.1/5332, intron 2 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	-17309	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9288616	9288880	265	*	chr20.795	13.142145	Promoter	20	9288447	9461462	173016	1	5332	uc021wam.1	169	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9291152	9291386	235	*	chr20.796	20.735023	Intron (uc010gbw.1/5332, intron 3 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	2705	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9294589	9294836	248	*	chr20.797	17.02878	Intron (uc010gbw.1/5332, intron 3 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	6142	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9304371	9304603	233	*	chr20.798	21.233376	Intron (uc010gbw.1/5332, intron 3 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	15924	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9312435	9312668	234	*	chr20.799	20.75734	Intron (uc010gbw.1/5332, intron 3 of 31)	20	9288447	9461462	173016	1	5332	uc021wam.1	23988	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9335481	9335730	250	*	chr20.800	16.568537	Intron (uc010gbw.1/5332, intron 6 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	-15851	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9340403	9340637	235	*	chr20.801	20.735023	Intron (uc010gbw.1/5332, intron 6 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	-10944	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9363089	9363401	313	*	chr20.802	28.54116	Intron (uc010gbw.1/5332, intron 12 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	11508	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9373913	9374333	421	*	chr20.803	81.01057	Exon (uc010gbw.1/5332, exon 17 of 32)	20	9351581	9461462	109882	1	5332	uc002wnh.3	22332	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9378569	9379129	561	*	chr20.804	157.58755	Intron (uc010gbw.1/5332, intron 18 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	26988	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9382992	9383016	25	*	chr20.805	10.8314705	Intron (uc010gbw.1/5332, intron 19 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	31411	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9383263	9383287	25	*	chr20.806	10.8314705	Intron (uc010gbw.1/5332, intron 19 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	31682	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9384123	9384216	94	*	chr20.807	11.355625	Intron (uc010gbw.1/5332, intron 19 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	32542	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9384310	9384403	94	*	chr20.808	11.355625	Intron (uc010gbw.1/5332, intron 19 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	32729	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9388675	9389114	440	*	chr20.809	76.29207	Exon (uc010gbw.1/5332, exon 20 of 32)	20	9351581	9461462	109882	1	5332	uc002wnh.3	37094	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9392949	9393401	453	*	chr20.810	60.288147	Intron (uc010gbw.1/5332, intron 23 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	41368	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9422570	9422989	420	*	chr20.811	55.18558	Intron (uc010gbw.1/5332, intron 28 of 31)	20	9351581	9461462	109882	1	5332	uc002wnh.3	70989	ENSG00000101333	PLCB4	phospholipase C beta 4
chr20	9423574	9423806	233	*	chr20.812	21.238686	Intron (uc010gbw.1/5332, intron 28 of 31)	20	9495005	9511171	16167	1	24141	uc002wni.2	-71199	ENSG00000125869	LAMP5	lysosomal associated membrane protein family member 5
chr20	9437781	9438023	243	*	chr20.813	19.204592	Intron (uc010gbw.1/5332, intron 31 of 31)	20	9495005	9511171	16167	1	24141	uc002wni.2	-56982	ENSG00000125869	LAMP5	lysosomal associated membrane protein family member 5
chr20	9439019	9439341	323	*	chr20.814	26.856377	Intron (uc010gbx.3/5332, intron 33 of 37)	20	9495005	9511171	16167	1	24141	uc002wni.2	-55664	ENSG00000125869	LAMP5	lysosomal associated membrane protein family member 5
